"Matrix","Nrow","Ncol","IBRDepth","IBRSpkSep","IBRLisSep"
"0000000001001100101011000",5,5,4,FALSE,TRUE
"0000000001001100101011001",5,5,5,TRUE,TRUE
"0000000001001100101011010",5,5,5,TRUE,TRUE
"0000000001001100101011011",5,5,5,TRUE,TRUE
"0000000001001100101011100",5,5,5,TRUE,TRUE
"0000000001001100101011101",5,5,5,TRUE,TRUE
"0000000001001100101011110",5,5,5,TRUE,TRUE
"0000000001001100101011111",5,5,5,TRUE,TRUE
"0000000001001100101110000",5,5,3,FALSE,TRUE
"0000000001001100101110001",5,5,3,FALSE,TRUE
"0000000001001100101110010",5,5,5,TRUE,TRUE
"0000000001001100101110011",5,5,3,FALSE,TRUE
"0000000001001100101110100",5,5,5,TRUE,TRUE
"0000000001001100101110101",5,5,3,FALSE,TRUE
"0000000001001100101110110",5,5,3,FALSE,TRUE
"0000000001001100101110111",5,5,3,FALSE,TRUE
"0000000001001100101111000",5,5,3,FALSE,TRUE
"0000000001001100101111001",5,5,4,FALSE,TRUE
"0000000001001100101111010",5,5,4,FALSE,TRUE
"0000000001001100101111011",5,5,3,FALSE,TRUE
"0000000001001100101111100",5,5,4,FALSE,TRUE
"0000000001001100101111101",5,5,3,FALSE,TRUE
"0000000001001100101111110",5,5,3,FALSE,TRUE
"0000000001001100101111111",5,5,3,FALSE,TRUE
"0000000001001100111010000",5,5,3,FALSE,TRUE
"0000000001001100111010001",5,5,3,FALSE,TRUE
"0000000001001100111010010",5,5,5,TRUE,TRUE
"0000000001001100111010011",5,5,3,FALSE,TRUE
"0000000001001100111010110",5,5,3,FALSE,TRUE
"0000000001001100111010111",5,5,3,FALSE,TRUE
"0000000001001100111011000",5,5,3,FALSE,TRUE
"0000000001001100111011001",5,5,4,FALSE,TRUE
"0000000001001100111011010",5,5,4,FALSE,TRUE
"0000000001001100111011011",5,5,3,FALSE,TRUE
"0000000001001100111011110",5,5,3,FALSE,TRUE
"0000000001001100111011111",5,5,3,FALSE,TRUE
"0000000001001100111110000",5,5,3,FALSE,TRUE
"0000000001001100111110001",5,5,3,FALSE,TRUE
"0000000001001100111110010",5,5,5,TRUE,TRUE
"0000000001001100111110011",5,5,3,FALSE,TRUE
"0000000001001100111110110",5,5,3,FALSE,TRUE
"0000000001001100111110111",5,5,3,FALSE,TRUE
"0000000001001100111111000",5,5,3,FALSE,TRUE
"0000000001001100111111001",5,5,3,FALSE,TRUE
"0000000001001100111111010",5,5,3,FALSE,TRUE
"0000000001001100111111011",5,5,4,FALSE,TRUE
"0000000001001100111111110",5,5,4,FALSE,TRUE
"0000000001001100111111111",5,5,3,FALSE,TRUE
"0000000001001101100011000",5,5,3,FALSE,FALSE
"0000000001001101100011001",5,5,3,FALSE,TRUE
"0000000001001101100011010",5,5,3,FALSE,TRUE
"0000000001001101100011011",5,5,3,FALSE,TRUE
"0000000001001101100011110",5,5,3,FALSE,TRUE
"0000000001001101100011111",5,5,3,FALSE,TRUE
"0000000001001101100111001",5,5,3,FALSE,FALSE
"0000000001001101100111010",5,5,3,FALSE,FALSE
"0000000001001101100111011",5,5,3,FALSE,TRUE
"0000000001001101100111110",5,5,3,FALSE,TRUE
"0000000001001101100111111",5,5,3,FALSE,TRUE
"0000000001001101101011010",5,5,3,FALSE,FALSE
"0000000001001101101011011",5,5,3,FALSE,TRUE
"0000000001001101101011100",5,5,3,FALSE,FALSE
"0000000001001101101011101",5,5,3,FALSE,TRUE
"0000000001001101101011110",5,5,3,FALSE,TRUE
"0000000001001101101011111",5,5,3,FALSE,TRUE
"0000000001001101101111011",5,5,3,FALSE,FALSE
"0000000001001101101111100",5,5,3,FALSE,TRUE
"0000000001001101101111101",5,5,3,FALSE,FALSE
"0000000001001101101111110",5,5,3,FALSE,FALSE
"0000000001001101101111111",5,5,3,FALSE,TRUE
"0000000001001101111011110",5,5,3,FALSE,FALSE
"0000000001001101111011111",5,5,3,FALSE,TRUE
"0000000001001101111111111",5,5,3,FALSE,FALSE
"0000000001001110011111000",5,5,3,FALSE,FALSE
"0000000001001110011111001",5,5,3,FALSE,FALSE
"0000000001001110011111010",5,5,5,FALSE,FALSE
"0000000001001110011111011",5,5,3,FALSE,FALSE
"0000000001001110011111110",5,5,3,FALSE,FALSE
"0000000001001110011111111",5,5,3,FALSE,FALSE
"0000000001001110100010000",5,5,3,FALSE,TRUE
"0000000001001110100010001",5,5,3,FALSE,TRUE
"0000000001001110100010010",5,5,3,FALSE,TRUE
"0000000001001110100010011",5,5,5,TRUE,TRUE
"0000000001001110100010110",5,5,4,FALSE,TRUE
"0000000001001110100010111",5,5,3,FALSE,TRUE
"0000000001001110100011000",5,5,3,FALSE,TRUE
"0000000001001110100011001",5,5,3,FALSE,TRUE
"0000000001001110100011010",5,5,5,TRUE,TRUE
"0000000001001110100011011",5,5,3,FALSE,TRUE
"0000000001001110100011110",5,5,3,FALSE,TRUE
"0000000001001110100011111",5,5,3,FALSE,TRUE
"0000000001001110100110000",5,5,3,FALSE,TRUE
"0000000001001110100110001",5,5,3,FALSE,TRUE
"0000000001001110100110010",5,5,3,FALSE,TRUE
"0000000001001110100110011",5,5,5,TRUE,TRUE
"0000000001001110100110110",5,5,4,FALSE,TRUE
"0000000001001110100110111",5,5,3,FALSE,TRUE
"0000000001001110100111000",5,5,4,FALSE,TRUE
"0000000001001110100111001",5,5,3,FALSE,TRUE
"0000000001001110100111010",5,5,5,TRUE,TRUE
"0000000001001110100111011",5,5,3,FALSE,TRUE
"0000000001001110100111110",5,5,3,FALSE,TRUE
"0000000001001110100111111",5,5,3,FALSE,TRUE
"0000000001001110101010000",5,5,3,FALSE,TRUE
"0000000001001110101010001",5,5,3,FALSE,TRUE
"0000000001001110101010010",5,5,5,TRUE,TRUE
"0000000001001110101010011",5,5,3,FALSE,TRUE
"0000000001001110101010100",5,5,3,FALSE,TRUE
"0000000001001110101010101",5,5,4,FALSE,TRUE
"0000000001001110101010110",5,5,4,FALSE,TRUE
"0000000001001110101010111",5,5,3,FALSE,TRUE
"0000000001001110101011000",5,5,5,TRUE,TRUE
"0000000001001110101011001",5,5,3,FALSE,TRUE
"0000000001001110101011010",5,5,3,FALSE,TRUE
"0000000001001110101011011",5,5,3,FALSE,TRUE
"0000000001001110101011100",5,5,4,FALSE,TRUE
"0000000001001110101011101",5,5,3,FALSE,TRUE
"0000000001001110101011110",5,5,3,FALSE,TRUE
"0000000001001110101011111",5,5,3,FALSE,TRUE
"0000000001001110101110000",5,5,5,TRUE,TRUE
"0000000001001110101110001",5,5,5,TRUE,TRUE
"0000000001001110101110010",5,5,3,FALSE,TRUE
"0000000001001110101110011",5,5,5,TRUE,TRUE
"0000000001001110101110100",5,5,4,FALSE,TRUE
"0000000001001110101110101",5,5,4,FALSE,TRUE
"0000000001001110101110110",5,5,5,TRUE,TRUE
"0000000001001110101110111",5,5,5,TRUE,TRUE
"0000000001001110101111000",5,5,4,FALSE,TRUE
"0000000001001110101111001",5,5,4,FALSE,TRUE
"0000000001001110101111010",5,5,5,TRUE,TRUE
"0000000001001110101111011",5,5,5,TRUE,TRUE
"0000000001001110101111100",5,5,7,TRUE,TRUE
"0000000001001110101111101",5,5,5,TRUE,TRUE
"0000000001001110101111110",5,5,5,TRUE,TRUE
"0000000001001110101111111",5,5,5,TRUE,TRUE
"0000000001001110111010000",5,5,4,FALSE,TRUE
"0000000001001110111010001",5,5,4,FALSE,TRUE
"0000000001001110111010010",5,5,4,FALSE,TRUE
"0000000001001110111010011",5,5,5,TRUE,TRUE
"0000000001001110111010110",5,5,4,FALSE,TRUE
"0000000001001110111010111",5,5,4,FALSE,TRUE
"0000000001001110111011000",5,5,3,FALSE,FALSE
"0000000001001110111011001",5,5,5,FALSE,TRUE
"0000000001001110111011010",5,5,5,TRUE,TRUE
"0000000001001110111011011",5,5,4,FALSE,TRUE
"0000000001001110111011110",5,5,4,FALSE,TRUE
"0000000001001110111011111",5,5,4,FALSE,TRUE
"0000000001001110111110000",5,5,3,FALSE,TRUE
"0000000001001110111110001",5,5,3,FALSE,TRUE
"0000000001001110111110010",5,5,3,FALSE,TRUE
"0000000001001110111110011",5,5,5,TRUE,TRUE
"0000000001001110111110110",5,5,4,FALSE,TRUE
"0000000001001110111110111",5,5,3,FALSE,TRUE
"0000000001001110111111000",5,5,3,FALSE,TRUE
"0000000001001110111111001",5,5,3,FALSE,TRUE
"0000000001001110111111010",5,5,5,FALSE,FALSE
"0000000001001110111111011",5,5,4,FALSE,TRUE
"0000000001001110111111110",5,5,4,FALSE,TRUE
"0000000001001110111111111",5,5,3,FALSE,TRUE
"0000000001001111100011000",5,5,3,FALSE,FALSE
"0000000001001111100011001",5,5,3,FALSE,TRUE
"0000000001001111100011010",5,5,4,FALSE,TRUE
"0000000001001111100011011",5,5,3,FALSE,TRUE
"0000000001001111100011110",5,5,3,FALSE,TRUE
"0000000001001111100011111",5,5,3,FALSE,TRUE
"0000000001001111100111001",5,5,3,FALSE,FALSE
"0000000001001111100111010",5,5,5,FALSE,TRUE
"0000000001001111100111011",5,5,3,FALSE,TRUE
"0000000001001111100111110",5,5,3,FALSE,TRUE
"0000000001001111100111111",5,5,3,FALSE,TRUE
"0000000001001111101011010",5,5,5,FALSE,FALSE
"0000000001001111101011011",5,5,5,FALSE,FALSE
"0000000001001111101011100",5,5,5,FALSE,FALSE
"0000000001001111101011101",5,5,5,FALSE,FALSE
"0000000001001111101011110",5,5,5,FALSE,FALSE
"0000000001001111101011111",5,5,5,FALSE,FALSE
"0000000001001111101111011",5,5,3,FALSE,FALSE
"0000000001001111101111100",5,5,5,FALSE,FALSE
"0000000001001111101111101",5,5,3,FALSE,FALSE
"0000000001001111101111110",5,5,3,FALSE,FALSE
"0000000001001111101111111",5,5,3,FALSE,TRUE
"0000000001001111111011110",5,5,3,FALSE,FALSE
"0000000001001111111011111",5,5,3,FALSE,TRUE
"0000000001001111111111111",5,5,3,FALSE,FALSE
"0000000001010001011011000",5,5,3,FALSE,TRUE
"0000000001010001011011001",5,5,4,FALSE,TRUE
"0000000001010001011111000",5,5,3,FALSE,TRUE
"0000000001010001011111001",5,5,3,FALSE,TRUE
"0000000001010011011011000",5,5,4,FALSE,TRUE
"0000000001010011011011001",5,5,4,FALSE,TRUE
"0000000001010011011111000",5,5,4,FALSE,TRUE
"0000000001010011011111001",5,5,3,FALSE,TRUE
"0000000001010101010011000",5,5,4,FALSE,TRUE
"0000000001010101010011001",5,5,3,FALSE,TRUE
"0000000001010101010011010",5,5,3,FALSE,TRUE
"0000000001010101010011011",5,5,3,FALSE,TRUE
"0000000001010101010111000",5,5,5,TRUE,TRUE
"0000000001010101010111001",5,5,4,FALSE,TRUE
"0000000001010101010111010",5,5,4,FALSE,TRUE
"0000000001010101010111011",5,5,3,FALSE,TRUE
"0000000001010101011011000",5,5,5,TRUE,TRUE
"0000000001010101011011001",5,5,4,FALSE,TRUE
"0000000001010101011011010",5,5,4,FALSE,TRUE
"0000000001010101011011011",5,5,3,FALSE,TRUE
"0000000001010101011111000",5,5,5,TRUE,TRUE
"0000000001010101011111001",5,5,3,FALSE,TRUE
"0000000001010101011111010",5,5,3,FALSE,TRUE
"0000000001010101011111011",5,5,4,FALSE,TRUE
"0000000001010111010011000",5,5,5,TRUE,TRUE
"0000000001010111010011001",5,5,4,FALSE,TRUE
"0000000001010111010011010",5,5,3,FALSE,FALSE
"0000000001010111010011011",5,5,3,FALSE,TRUE
"0000000001010111010111000",5,5,3,FALSE,TRUE
"0000000001010111010111001",5,5,4,FALSE,TRUE
"0000000001010111010111010",5,5,5,FALSE,TRUE
"0000000001010111010111011",5,5,3,FALSE,TRUE
"0000000001010111011011000",5,5,4,FALSE,TRUE
"0000000001010111011011001",5,5,7,TRUE,TRUE
"0000000001010111011011010",5,5,5,TRUE,TRUE
"0000000001010111011011011",5,5,5,FALSE,FALSE
"0000000001010111011111000",5,5,3,FALSE,TRUE
"0000000001010111011111001",5,5,5,TRUE,TRUE
"0000000001010111011111010",5,5,4,FALSE,TRUE
"0000000001010111011111011",5,5,4,FALSE,TRUE
"0000000001011100111010000",5,5,3,FALSE,FALSE
"0000000001011100111010001",5,5,3,FALSE,FALSE
"0000000001011100111010010",5,5,3,FALSE,FALSE
"0000000001011100111010011",5,5,5,FALSE,FALSE
"0000000001011100111010110",5,5,5,FALSE,FALSE
"0000000001011100111010111",5,5,3,FALSE,FALSE
"0000000001011100111011110",5,5,3,FALSE,FALSE
"0000000001011100111011111",5,5,3,FALSE,FALSE
"0000000001011100111110000",5,5,3,FALSE,TRUE
"0000000001011100111110001",5,5,3,FALSE,TRUE
"0000000001011100111110010",5,5,3,FALSE,TRUE
"0000000001011100111110011",5,5,5,FALSE,FALSE
"0000000001011100111110110",5,5,5,FALSE,FALSE
"0000000001011100111110111",5,5,3,FALSE,TRUE
"0000000001011100111111110",5,5,3,FALSE,TRUE
"0000000001011100111111111",5,5,3,FALSE,TRUE
"0000000001011101000010000",5,5,3,FALSE,FALSE
"0000000001011101000010001",5,5,3,FALSE,TRUE
"0000000001011101000010010",5,5,3,FALSE,TRUE
"0000000001011101000010011",5,5,4,FALSE,TRUE
"0000000001011101000010110",5,5,4,FALSE,TRUE
"0000000001011101000010111",5,5,3,FALSE,TRUE
"0000000001011101000011110",5,5,3,FALSE,TRUE
"0000000001011101000011111",5,5,3,FALSE,TRUE
"0000000001011101000110001",5,5,3,FALSE,FALSE
"0000000001011101000110010",5,5,4,FALSE,TRUE
"0000000001011101000110011",5,5,4,FALSE,TRUE
"0000000001011101000110110",5,5,4,FALSE,TRUE
"0000000001011101000110111",5,5,3,FALSE,TRUE
"0000000001011101000111110",5,5,3,FALSE,TRUE
"0000000001011101000111111",5,5,3,FALSE,TRUE
"0000000001011101001010010",5,5,3,FALSE,FALSE
"0000000001011101001010011",5,5,3,FALSE,TRUE
"0000000001011101001010100",5,5,5,TRUE,TRUE
"0000000001011101001010101",5,5,4,FALSE,TRUE
"0000000001011101001010110",5,5,4,FALSE,TRUE
"0000000001011101001010111",5,5,3,FALSE,TRUE
"0000000001011101001011100",5,5,3,FALSE,FALSE
"0000000001011101001011101",5,5,3,FALSE,TRUE
"0000000001011101001011110",5,5,3,FALSE,TRUE
"0000000001011101001011111",5,5,3,FALSE,TRUE
"0000000001011101001110011",5,5,5,FALSE,FALSE
"0000000001011101001110100",5,5,4,FALSE,TRUE
"0000000001011101001110101",5,5,7,TRUE,TRUE
"0000000001011101001110110",5,5,5,TRUE,TRUE
"0000000001011101001110111",5,5,5,FALSE,FALSE
"0000000001011101001111100",5,5,5,FALSE,FALSE
"0000000001011101001111101",5,5,5,FALSE,FALSE
"0000000001011101001111110",5,5,5,FALSE,FALSE
"0000000001011101001111111",5,5,5,FALSE,FALSE
"0000000001011101011010110",5,5,5,FALSE,FALSE
"0000000001011101011010111",5,5,5,FALSE,FALSE
"0000000001011101011011000",5,5,3,FALSE,FALSE
"0000000001011101011011001",5,5,5,FALSE,FALSE
"0000000001011101011011010",5,5,5,FALSE,FALSE
"0000000001011101011011011",5,5,5,FALSE,FALSE
"0000000001011101011011110",5,5,5,FALSE,FALSE
"0000000001011101011011111",5,5,5,FALSE,FALSE
"0000000001011101011110111",5,5,3,FALSE,FALSE
"0000000001011101011111000",5,5,3,FALSE,TRUE
"0000000001011101011111001",5,5,5,FALSE,FALSE
"0000000001011101011111010",5,5,5,FALSE,FALSE
"0000000001011101011111011",5,5,3,FALSE,FALSE
"0000000001011101011111110",5,5,3,FALSE,FALSE
"0000000001011101011111111",5,5,3,FALSE,TRUE
"0000000001011101111011110",5,5,3,FALSE,FALSE
"0000000001011101111011111",5,5,3,FALSE,TRUE
"0000000001011101111111111",5,5,3,FALSE,FALSE
"0000000001011110111110000",5,5,3,FALSE,FALSE
"0000000001011110111110001",5,5,3,FALSE,FALSE
"0000000001011110111110010",5,5,3,FALSE,FALSE
"0000000001011110111110011",5,5,3,FALSE,FALSE
"0000000001011110111110110",5,5,3,FALSE,FALSE
"0000000001011110111110111",5,5,5,FALSE,FALSE
"0000000001011110111111110",5,5,4,FALSE,FALSE
"0000000001011110111111111",5,5,3,FALSE,FALSE
"0000000001011111000010000",5,5,3,FALSE,FALSE
"0000000001011111000010001",5,5,3,FALSE,TRUE
"0000000001011111000010010",5,5,3,FALSE,TRUE
"0000000001011111000010011",5,5,3,FALSE,TRUE
"0000000001011111000010110",5,5,3,FALSE,TRUE
"0000000001011111000010111",5,5,4,FALSE,TRUE
"0000000001011111000011110",5,5,3,FALSE,FALSE
"0000000001011111000011111",5,5,3,FALSE,TRUE
"0000000001011111000110001",5,5,3,FALSE,FALSE
"0000000001011111000110010",5,5,4,FALSE,TRUE
"0000000001011111000110011",5,5,3,FALSE,TRUE
"0000000001011111000110110",5,5,3,FALSE,TRUE
"0000000001011111000110111",5,5,4,FALSE,TRUE
"0000000001011111000111110",5,5,3,FALSE,FALSE
"0000000001011111000111111",5,5,3,FALSE,TRUE
"0000000001011111001010010",5,5,3,FALSE,FALSE
"0000000001011111001010011",5,5,3,FALSE,TRUE
"0000000001011111001010100",5,5,5,TRUE,TRUE
"0000000001011111001010101",5,5,3,FALSE,TRUE
"0000000001011111001010110",5,5,3,FALSE,TRUE
"0000000001011111001010111",5,5,4,FALSE,TRUE
"0000000001011111001011100",5,5,3,FALSE,TRUE
"0000000001011111001011101",5,5,3,FALSE,FALSE
"0000000001011111001011110",5,5,3,FALSE,FALSE
"0000000001011111001011111",5,5,3,FALSE,TRUE
"0000000001011111001110011",5,5,3,FALSE,FALSE
"0000000001011111001110100",5,5,3,FALSE,TRUE
"0000000001011111001110101",5,5,5,TRUE,TRUE
"0000000001011111001110110",5,5,4,FALSE,TRUE
"0000000001011111001110111",5,5,4,FALSE,TRUE
"0000000001011111001111100",5,5,5,FALSE,FALSE
"0000000001011111001111101",5,5,3,FALSE,FALSE
"0000000001011111001111110",5,5,3,FALSE,FALSE
"0000000001011111001111111",5,5,3,FALSE,TRUE
"0000000001011111011010110",5,5,3,FALSE,FALSE
"0000000001011111011010111",5,5,3,FALSE,TRUE
"0000000001011111011011000",5,5,3,FALSE,TRUE
"0000000001011111011011001",5,5,5,FALSE,FALSE
"0000000001011111011011010",5,5,5,FALSE,FALSE
"0000000001011111011011011",5,5,3,FALSE,FALSE
"0000000001011111011011110",5,5,3,FALSE,FALSE
"0000000001011111011011111",5,5,3,FALSE,TRUE
"0000000001011111011110111",5,5,5,FALSE,FALSE
"0000000001011111011111000",5,5,3,FALSE,FALSE
"0000000001011111011111001",5,5,3,FALSE,FALSE
"0000000001011111011111010",5,5,3,FALSE,FALSE
"0000000001011111011111011",5,5,5,FALSE,FALSE
"0000000001011111011111110",5,5,5,FALSE,TRUE
"0000000001011111011111111",5,5,5,FALSE,FALSE
"0000000001011111111011110",5,5,4,FALSE,FALSE
"0000000001011111111011111",5,5,4,FALSE,TRUE
"0000000001011111111111111",5,5,3,FALSE,FALSE
"0000000001111101111011110",5,5,3,FALSE,FALSE
"0000000001111101111011111",5,5,3,FALSE,FALSE
"0000000001111101111111111",5,5,3,FALSE,TRUE
"0000000001111111111111111",5,5,3,FALSE,FALSE
"0000000010000101110111110",5,5,4,FALSE,FALSE
"0000000010000111110111110",5,5,3,FALSE,FALSE
"0000000010001001100111010",5,5,4,FALSE,TRUE
"0000000010001001110111110",5,5,4,FALSE,TRUE
"0000000010001010011011000",5,5,4,FALSE,TRUE
"0000000010001010011011001",5,5,4,FALSE,TRUE
"0000000010001010011011010",5,5,4,FALSE,TRUE
"0000000010001010011011011",5,5,4,FALSE,TRUE
"0000000010001010011011100",5,5,4,FALSE,TRUE
"0000000010001010011011101",5,5,4,FALSE,TRUE
"0000000010001010011011110",5,5,4,FALSE,TRUE
"0000000010001010011011111",5,5,4,FALSE,TRUE
"0000000010001011100111010",5,5,3,FALSE,FALSE
"0000000010001011110111110",5,5,3,FALSE,FALSE
"0000000010001101100111010",5,5,4,FALSE,TRUE
"0000000010001101110111110",5,5,4,FALSE,TRUE
"0000000010001111100111010",5,5,5,FALSE,TRUE
"0000000010001111110111110",5,5,3,FALSE,FALSE
"0000000010011001000110010",5,5,4,FALSE,TRUE
"0000000010011001010110110",5,5,4,FALSE,TRUE
"0000000010011001110111110",5,5,4,FALSE,TRUE
"0000000010011010111010000",5,5,4,FALSE,TRUE
"0000000010011010111010001",5,5,3,FALSE,FALSE
"0000000010011010111010010",5,5,4,FALSE,TRUE
"0000000010011010111010011",5,5,5,FALSE,TRUE
"0000000010011010111010100",5,5,4,FALSE,TRUE
"0000000010011010111010101",5,5,5,TRUE,TRUE
"0000000010011010111010110",5,5,5,TRUE,TRUE
"0000000010011010111010111",5,5,4,FALSE,TRUE
"0000000010011010111011100",5,5,4,FALSE,TRUE
"0000000010011010111011101",5,5,4,FALSE,TRUE
"0000000010011010111011110",5,5,4,FALSE,TRUE
"0000000010011010111011111",5,5,4,FALSE,TRUE
"0000000010011011000110010",5,5,4,FALSE,TRUE
"0000000010011011010110110",5,5,5,TRUE,TRUE
"0000000010011011110111110",5,5,3,FALSE,FALSE
"0000000010011101000110010",5,5,4,FALSE,TRUE
"0000000010011101010110110",5,5,5,TRUE,TRUE
"0000000010011101110111110",5,5,4,FALSE,TRUE
"0000000010011111000110010",5,5,4,FALSE,TRUE
"0000000010011111010110110",5,5,4,FALSE,TRUE
"0000000010011111110111110",5,5,5,FALSE,TRUE
"0000000010111001110111110",5,5,3,FALSE,TRUE
"0000000010111011110111110",5,5,4,FALSE,FALSE
"0000000010111011111011110",5,5,4,FALSE,FALSE
"0000000010111011111011111",5,5,4,FALSE,TRUE
"0000000011000110001111100",5,5,4,FALSE,FALSE
"0000000011000110001111101",5,5,4,FALSE,FALSE
"0000000011000110001111111",5,5,3,FALSE,FALSE
"0000000011000110010011000",5,5,3,FALSE,FALSE
"0000000011000110010011001",5,5,3,FALSE,FALSE
"0000000011000110010011011",5,5,3,FALSE,FALSE
"0000000011000110010011100",5,5,3,FALSE,FALSE
"0000000011000110010011101",5,5,3,FALSE,FALSE
"0000000011000110010011111",5,5,3,FALSE,FALSE
"0000000011000110010111000",5,5,5,FALSE,FALSE
"0000000011000110010111001",5,5,5,FALSE,FALSE
"0000000011000110010111010",5,5,5,FALSE,FALSE
"0000000011000110010111011",5,5,5,FALSE,FALSE
"0000000011000110010111100",5,5,5,FALSE,FALSE
"0000000011000110010111101",5,5,5,FALSE,FALSE
"0000000011000110010111110",5,5,5,FALSE,FALSE
"0000000011000110010111111",5,5,5,FALSE,FALSE
"0000000011000110011111000",5,5,3,FALSE,FALSE
"0000000011000110011111001",5,5,3,FALSE,FALSE
"0000000011000110011111011",5,5,3,FALSE,FALSE
"0000000011000110011111100",5,5,4,FALSE,FALSE
"0000000011000110011111101",5,5,3,FALSE,FALSE
"0000000011000110011111111",5,5,3,FALSE,FALSE
"0000000011000110110010000",5,5,3,FALSE,FALSE
"0000000011000110110010001",5,5,5,FALSE,FALSE
"0000000011000110110010011",5,5,3,FALSE,FALSE
"0000000011000110110010100",5,5,5,FALSE,FALSE
"0000000011000110110010101",5,5,3,FALSE,FALSE
"0000000011000110110010111",5,5,3,FALSE,FALSE
"0000000011000110110011100",5,5,3,FALSE,FALSE
"0000000011000110110011101",5,5,3,FALSE,FALSE
"0000000011000110110011111",5,5,3,FALSE,FALSE
"0000000011000110110110000",5,5,3,FALSE,FALSE
"0000000011000110110110001",5,5,5,FALSE,FALSE
"0000000011000110110110010",5,5,5,FALSE,FALSE
"0000000011000110110110011",5,5,3,FALSE,FALSE
"0000000011000110110110100",5,5,3,FALSE,FALSE
"0000000011000110110110101",5,5,5,FALSE,FALSE
"0000000011000110110110110",5,5,5,FALSE,FALSE
"0000000011000110110110111",5,5,3,FALSE,FALSE
"0000000011000110110111100",5,5,4,FALSE,FALSE
"0000000011000110110111101",5,5,3,FALSE,FALSE
"0000000011000110110111110",5,5,3,FALSE,FALSE
"0000000011000110110111111",5,5,3,FALSE,FALSE
"0000000011000110111110000",5,5,3,FALSE,FALSE
"0000000011000110111110001",5,5,5,FALSE,FALSE
"0000000011000110111110011",5,5,3,FALSE,FALSE
"0000000011000110111110100",5,5,3,FALSE,FALSE
"0000000011000110111110101",5,5,3,FALSE,FALSE
"0000000011000110111110111",5,5,5,FALSE,FALSE
"0000000011000110111111100",5,5,3,FALSE,FALSE
"0000000011000110111111101",5,5,4,FALSE,FALSE
"0000000011000110111111111",5,5,3,FALSE,FALSE
"0000000011000111110011100",5,5,3,FALSE,FALSE
"0000000011000111110011101",5,5,3,FALSE,FALSE
"0000000011000111110011111",5,5,3,FALSE,FALSE
"0000000011000111110111101",5,5,3,FALSE,FALSE
"0000000011000111110111110",5,5,3,FALSE,FALSE
"0000000011000111110111111",5,5,3,FALSE,FALSE
"0000000011000111111111111",5,5,3,FALSE,FALSE
"0000000011001000010011000",5,5,3,FALSE,FALSE
"0000000011001000010011001",5,5,3,FALSE,FALSE
"0000000011001000010011011",5,5,3,FALSE,FALSE
"0000000011001000010011100",5,5,3,FALSE,FALSE
"0000000011001000010011101",5,5,3,FALSE,FALSE
"0000000011001000010011111",5,5,3,FALSE,FALSE
"0000000011001000010111000",5,5,4,FALSE,TRUE
"0000000011001000010111001",5,5,4,FALSE,TRUE
"0000000011001000010111010",5,5,4,FALSE,TRUE
"0000000011001000010111011",5,5,4,FALSE,TRUE
"0000000011001000010111100",5,5,4,FALSE,TRUE
"0000000011001000010111101",5,5,4,FALSE,TRUE
"0000000011001000010111110",5,5,4,FALSE,TRUE
"0000000011001000010111111",5,5,4,FALSE,TRUE
"0000000011001000011111000",5,5,3,FALSE,TRUE
"0000000011001000011111001",5,5,3,FALSE,TRUE
"0000000011001000011111011",5,5,3,FALSE,TRUE
"0000000011001000011111100",5,5,3,FALSE,TRUE
"0000000011001000011111101",5,5,3,FALSE,TRUE
